"","age","ed","employ","income","lninc","debtinc","creddebt","lncreddebt","othdebt","lnothdebt","spoused","reside","pets","pets_cats","pets_dogs","pets_birds","pets_reptiles","pets_small","pets_saltfish","pets_freshfish","carvalue","commutetime","tenure","longmon","lnlongmon","longten","lnlongten","tollmon","tollten","equipmon","equipten","cardmon","cardten","wiremon","wireten","hourstv","total_spend","ln_Total_spend"
"110",63,13,3,69,4.23,3.5,1.34,"0.29",1.08,"0.08",-1,1,1,0,0,0,0,0,0,1,53.2,"22.00",45,7.8,2.05,"346.95","5.85",0,0,28.6,1210,10,"395.00",0,0,18,843.63,6.73771400984998
"111",70,11,29,224,5.41,2.6,1.37,"0.31",4.46,"1.49",-1,1,2,2,0,0,0,0,0,0,-1,"19.00",71,28.8,3.36,"2049.45","7.63",60,4276.45,0,0,12,"800.00",0,0,16,855.95,6.75221196322079
"112",64,22,21,28,3.33,8.1,1.3,"0.26",0.97,"-0.03",20,2,1,1,0,0,0,0,0,0,13.1,"28.00",68,23.6,3.16,"1728.10","7.45",0,0,39.45,2674.25,16.25,"1055.00",0,0,19,536.11,6.28433936389586
"113",56,14,3,31,3.43,0.9,0.18,"-1.74",0.1,"-2.27",12,2,1,1,0,0,0,0,0,0,18.1,"16.00",26,10.1,2.31,"271.20","5.60",17.5,401.7,28.7,694.7,15,"375.00",0,0,28,327.75,5.79225112264381
"114",43,14,1,32,3.47,10.1,1.23,"0.21",2,"0.70",11,2,0,0,0,0,0,0,0,0,18.3,"20.00",26,5.25,1.66,"114.85","4.74",0,0,0,0,0,"0.00",0,0,25,489.97,6.19434416474058
"115",53,10,29,82,4.41,4.8,0.84,"-0.17",3.09,"1.13",-1,1,0,0,0,0,0,0,0,0,45.6,"29.00",59,16.3,2.79,"921.00","6.83",16.5,944.6,0,0,9,"510.00",0,0,18,406.21,6.00687026725783
"116",36,12,8,54,3.99,9.6,0.76,"-0.27",4.42,"1.49",11,2,1,1,0,0,0,0,0,0,31.1,"24.00",8,3.8,1.34,"25.30","3.23",20.5,178.9,0,0,17.75,"125.00",0,0,14,295.28,5.68792405872174
"117",52,9,19,42,3.74,3,0.48,"-0.74",0.78,"-0.24",10,2,1,1,0,0,0,0,0,0,17.8,"22.00",72,58.85,4.07,"4276.15","8.36",0,0,0,0,22.25,"1515.00",0,0,21,224.48,5.41378661635415
"118",44,17,13,58,4.06,7.5,0.9,"-0.10",3.45,"1.24",-1,1,0,0,0,0,0,0,0,0,32.5,"29.00",18,5.9,1.77,"110.50","4.71",0,0,26.65,464.05,0,"0.00",0,0,20,289.33,5.66756790518855
"119",48,13,3,73,4.29,4.6,1.72,"0.54",1.64,"0.49",-1,1,4,4,0,0,0,0,0,0,30.8,"24.00",59,30.1,3.4,"1778.00","7.48",25.25,1456.65,0,0,46.25,"2510.00",28.25,1630.1,18,410.45,6.01725411879428
"120",60,19,6,36,3.58,14.1,1.26,"0.23",3.82,"1.34",-1,1,4,2,0,0,0,2,0,0,18.4,"30.00",5,6.4,1.86,"34.85","3.55",0,0,29.45,117.6,0,"0.00",0,0,20,662.15,6.49549211637297
"121",67,19,3,51,3.93,6.7,1.19,"0.17",2.23,"0.80",-1,1,0,0,0,0,0,0,0,0,33.2,"23.00",62,26.1,3.26,"1620.50","7.39",0,0,55.4,3509.6,23.25,"1465.00",44,2724,15,211.29,5.35323159742543
"122",77,15,28,27,3.3,6.2,0.3,"-1.21",1.38,"0.32",12,2,0,0,0,0,0,0,0,0,6.7,"29.00",70,28.45,3.35,"2011.20","7.61",43,3106.25,0,0,31,"2090.00",0,0,23,444.68,6.09735492236541
"123",72,9,34,36,3.58,10.5,0.88,"-0.13",2.9,"1.07",-1,1,1,0,1,0,0,0,0,0,-1,"33.00",30,13.6,2.61,"411.55","6.02",0,0,0,0,0,"0.00",0,0,16,132.27,4.88484528803796
"124",44,19,1,59,4.08,5.9,0.98,"-0.02",2.5,"0.92",-1,1,6,2,0,0,0,0,0,4,-1,"26.00",48,8.45,2.13,"423.90","6.05",0,0,0,0,12.75,"555.00",0,0,24,163.54,5.09705760873383
"125",75,17,35,41,3.71,14,2.39,"0.87",3.35,"1.21",14,2,3,3,0,0,0,0,0,0,17.4,"22.00",61,8.9,2.19,"581.45","6.37",28,1717.45,0,0,37.5,"2280.00",0,0,17,481.33,6.17655310555293
"126",78,14,18,59,4.08,3.4,0.53,"-0.64",1.48,"0.39",-1,1,1,1,0,0,0,0,0,0,28.4,"25.00",71,18.45,2.92,"1305.40","7.17",25.25,1860.55,0,0,28,"1890.00",0,0,23,588.46,6.37750895497654
"127",55,21,11,128,4.85,20.5,2.28,"0.83",23.96,"3.18",-1,1,0,0,0,0,0,0,0,0,96.3,"19.00",67,18.15,2.9,"1299.45","7.17",59.25,3973.75,71.7,4722.4,13.25,"880.00",68,4506.6,21,384.02,5.95069463456477
"128",29,16,4,54,3.99,9.6,1.2,"0.18",3.98,"1.38",13,4,5,0,0,0,0,0,0,5,22.8,"16.00",31,11.5,2.44,"386.15","5.96",0,0,31.9,921,0,"0.00",18.15,579.95,13,529.91,6.27270718080584
"129",43,8,8,44,3.78,10.6,1.94,"0.67",2.72,"1.00",-1,1,8,1,0,0,0,0,0,7,18,"27.00",29,5.45,1.7,"154.90","5.04",20.25,616.25,0,0,40.75,"1235.00",0,0,25,472.08,6.15714846274891
"130",18,13,0,15,2.71,10.9,0.52,"-0.66",1.12,"0.11",-1,1,0,0,0,0,0,0,0,0,6.1,"30.00",2,4.05,1.4,"7.20","1.97",0,0,0,0,0,"0.00",0,0,24,117.66,4.76779910943631
"131",28,16,0,17,2.83,2.2,0.13,"-2.04",0.24,"-1.41",-1,2,0,0,0,0,0,0,0,0,7.9,"27.00",17,6.95,1.94,"121.90","4.80",0,0,0,0,15.75,"215.00",0,0,12,212.81,5.36039974884458
"132",70,16,33,59,4.08,2.1,0.06,"-2.86",1.18,"0.17",-1,1,10,2,1,0,2,0,0,5,20.1,"22.00",60,9.7,2.27,"555.20","6.32",51.25,3190.5,0,0,47,"2685.00",0,0,23,1066.23,6.97188434130289
"133",43,14,6,57,4.04,14.3,4.44,"1.49",3.71,"1.31",-1,1,0,0,0,0,0,0,0,0,25.6,"18.00",27,4.6,1.53,"102.30","4.63",22,575.9,26.5,690.4,0,"0.00",0,0,18,1211.13,7.09930908708967
"134",56,12,4,29,3.37,7.2,0.78,"-0.25",1.31,"0.27",-1,3,2,1,1,0,0,0,0,0,11.6,"25.00",14,5.95,1.78,"86.25","4.46",17,227.5,0,0,10.5,"115.00",0,0,16,514.79,6.24375905051388
"135",66,16,18,12,2.48,12.7,1.13,"0.12",0.4,"-0.93",-1,1,11,0,0,0,0,0,0,11,5.8,"31.00",25,8.8,2.17,"217.20","5.38",18.75,477.9,0,0,0,"0.00",0,0,25,221.89,5.40218176357832
"136",73,18,25,9,2.2,19.7,0.68,"-0.38",1.09,"0.08",-1,1,6,2,0,0,0,0,0,4,5.1,"21.00",50,14.6,2.68,"766.05","6.64",0,0,22.65,1144.75,41.25,"2070.00",0,0,0,180.87,5.19777854116942
"137",26,13,6,85,4.44,8.2,2.67,"0.98",4.3,"1.46",14,4,6,0,1,0,0,0,0,5,35.7,"17.00",11,5.8,1.76,"36.05","3.58",18,182.2,0,0,12.25,"140.00",0,0,14,414.56,6.0272177168138
"138",54,10,3,25,3.22,6.8,0.71,"-0.34",0.99,"-0.01",-1,2,8,0,0,0,0,0,0,8,13.1,"21.00",15,3.9,1.36,"50.85","3.93",0,0,0,0,26.25,"410.00",0,0,18,770.26,6.64672812019029
"139",39,12,12,48,3.87,18.5,1.4,"0.34",7.48,"2.01",14,3,3,1,2,0,0,0,0,0,21.8,"29.00",70,25.2,3.23,"1735.75","7.46",0,0,0,0,16.25,"1100.00",0,0,27,354.76,5.87144150450825
"140",24,18,0,29,3.37,7.2,0.46,"-0.78",1.63,"0.49",18,4,0,0,0,0,0,0,0,0,12,"29.00",9,9.05,2.2,"72.70","4.29",0,0,0,0,0,"0.00",0,0,17,496.88,6.20834854825105
"141",26,17,0,64,4.16,3.7,1.09,"0.09",1.28,"0.24",14,5,7,1,2,0,0,0,0,4,25.1,"19.00",34,9.75,2.28,"303.65","5.72",0,0,0,0,10.25,"355.00",0,0,17,287.99,5.66292575731089
"142",19,14,0,13,2.56,12.4,0.36,"-1.03",1.25,"0.23",-1,2,7,0,0,0,0,0,0,7,8.4,"21.00",2,2.3,0.83,"7.05","1.95",12.75,26.5,0,0,43.5,"35.00",0,0,0,266.77,5.58638686394108
"143",60,12,21,131,4.88,5.3,3.15,"1.15",3.8,"1.33",13,3,7,0,0,0,0,0,0,7,63.1,"16.00",51,12.05,2.49,"589.05","6.38",41.25,2165.7,0,0,10.75,"565.00",0,0,21,637.33,6.45728757480404
"144",24,16,0,10,2.3,6.1,0.32,"-1.14",0.29,"-1.23",-1,1,8,0,3,0,0,0,0,5,5.5,"14.00",8,3.3,1.19,"26.75","3.29",0,0,0,0,0,"0.00",0,0,0,176.4,5.17275414357269
"145",31,11,6,27,3.3,0.6,0.07,"-2.66",0.09,"-2.39",13,2,7,0,0,2,0,0,0,5,12.4,"18.00",63,25.05,3.22,"1667.05","7.42",0,0,0,0,18.5,"1090.00",0,0,29,621.78,6.43258633242418
"146",61,14,11,11,2.4,41.7,1.37,"0.31",3.22,"1.17",-1,1,8,0,0,0,0,0,0,8,5.1,"23.00",37,5.35,1.68,"179.50","5.19",0,0,32.35,1135.85,13,"480.00",0,0,19,190.57,5.25001958114028
"147",24,18,0,51,3.93,6.4,1.13,"0.12",2.13,"0.76",-1,1,11,2,1,0,0,0,0,8,-1,"27.00",35,7.8,2.05,"200.10","5.30",23.75,840.85,60.95,2148.6,11.75,"425.00",62.35,2127.95,14,805.7,6.69171146478315
"148",66,17,12,57,4.04,12.8,3.22,"1.17",4.07,"1.40",-1,1,2,2,0,0,0,0,0,0,31.8,"22.00",49,4.2,1.44,"215.20","5.37",0,0,0,0,0,"0.00",0,0,23,481.94,6.17781962497436
"149",50,12,13,54,3.99,9,0.86,"-0.16",4,"1.39",-1,1,5,0,0,0,0,0,0,5,28.5,"35.00",34,9.6,2.26,"276.60","5.62",0,0,0,0,21,"730.00",0,0,17,687.97,6.53374523233147
"150",64,16,22,98,4.58,13.1,5.3,"1.67",7.54,"2.02",13,2,0,0,0,0,0,0,0,0,47.2,"26.00",60,18.2,2.9,"1079.10","6.98",0,0,32.95,1973.1,13.75,"835.00",0,0,24,776.42,6.65469361088064
"151",46,18,2,28,3.33,20.7,1.1,"0.10",4.69,"1.55",-1,3,10,2,1,0,0,0,0,7,13.7,"22.00",50,9.15,2.21,"464.70","6.14",0,0,35.2,1814.65,14.25,"610.00",25.25,1199.2,28,144.53,4.97348709846075
"152",29,19,1,69,4.23,5.9,1.24,"0.21",2.83,"1.04",14,5,0,0,0,0,0,0,0,0,37.2,"39.00",21,6.3,1.84,"149.60","5.01",15.5,354.7,0,0,0,"0.00",0,0,21,1056.93,6.96312375851169
"153",69,9,30,149,5,0.7,0.16,"-1.82",0.88,"-0.13",9,2,2,0,2,0,0,0,0,0,78.4,"24.00",67,27.6,3.32,"1865.35","7.53",46.25,3096.75,0,0,12.75,"835.00",0,0,15,162.49,5.09061646141468
"154",60,11,22,155,5.04,8.7,2.09,"0.74",11.39,"2.43",13,4,5,0,3,2,0,0,0,0,69.4,"16.00",64,24.25,3.19,"1446.35","7.28",12.25,804.85,0,0,37,"2535.00",0,0,22,1243.47,7.12566113750008
"155",50,20,2,49,3.89,15.6,1.95,"0.67",5.69,"1.74",-1,1,0,0,0,0,0,0,0,0,15.8,"28.00",21,4.35,1.47,"66.45","4.20",14.75,316.7,0,0,0,"0.00",0,0,20,575.03,6.35442221334938
"156",73,12,26,17,2.83,13.8,0.78,"-0.24",1.56,"0.45",-1,1,2,2,0,0,0,0,0,0,7.9,"23.00",72,44.2,3.79,"3073.60","8.03",0,0,0,0,19.5,"1340.00",0,0,17,79.65,4.37764203635606
"157",68,12,7,31,3.43,15.3,2.09,"0.74",2.66,"0.98",-1,1,2,2,0,0,0,0,0,0,16.5,"30.00",42,6.9,1.93,"276.50","5.62",17,688.55,27.7,1138.85,32.5,"1310.00",0,0,17,345.03,5.8436313697726
"158",57,17,9,39,3.66,20.5,1.95,"0.67",6.04,"1.80",9,5,1,0,1,0,0,0,0,0,18.9,"30.00",63,14.1,2.65,"800.35","6.69",0,0,0,0,4.5,"290.00",0,0,23,443.59,6.09490071239074
"159",29,19,1,156,5.05,1.1,0.12,"-2.12",1.6,"0.47",-1,3,5,2,0,0,0,0,0,3,68.6,"31.00",33,10.15,2.32,"323.95","5.78",0,0,35.35,1124.85,0,"0.00",29.5,908.75,26,273.26,5.61042372291034
"160",63,15,9,17,2.83,6.4,0.34,"-1.07",0.74,"-0.30",11,2,9,0,0,0,0,0,0,9,7.1,"22.00",36,12.3,2.51,"435.15","6.08",23,822.55,0,0,19.5,"700.00",0,0,13,8.65,2.15755932094379
"161",49,17,5,60,4.09,8.4,1.2,"0.19",3.84,"1.34",19,3,0,0,0,0,0,0,0,0,36.8,"26.00",43,18.2,2.9,"757.30","6.63",19.5,858.3,0,0,5.75,"185.00",0,0,20,534.56,6.28144397860845
"162",51,12,8,122,4.8,13.6,5.38,"1.68",11.22,"2.42",16,2,9,1,1,0,0,0,0,7,25.7,"37.00",45,7.8,2.05,"345.40","5.84",24.5,1077.3,0,0,21.5,"865.00",0,0,20,392.67,5.97296956447174
"163",22,17,0,32,3.47,7.1,0.22,"-1.53",2.06,"0.72",-1,1,0,0,0,0,0,0,0,0,14.5,"30.00",3,3.8,1.34,"12.20","2.50",20.75,78.75,42.1,85,14.25,"30.00",32.55,80.15,20,231.99,5.44669426728905
"164",51,12,8,43,3.76,4.1,0.45,"-0.81",1.32,"0.28",15,2,0,0,0,0,0,0,0,0,18.6,"27.00",64,34.85,3.55,"2355.70","7.76",34.5,2094.65,0,0,19.75,"1220.00",0,0,23,347.54,5.85087976629411
"165",53,16,14,142,4.96,13.6,3.34,"1.21",15.97,"2.77",-1,1,5,0,0,0,0,5,0,0,73.2,"25.00",29,9.45,2.25,"240.15","5.48",31,853.25,42.7,1213.7,23.75,"650.00",36.25,926.55,12,620.87,6.43112172024429
"166",75,15,31,123,4.81,1.1,0.42,"-0.87",0.93,"-0.07",14,2,0,0,0,0,0,0,0,0,59.9,"29.00",69,22,3.09,"1510.55","7.32",0,0,33.4,2278.5,57.5,"4105.00",0,0,19,202.4,5.31024593741331
"167",30,10,9,32,3.47,0.9,0.04,"-3.16",0.25,"-1.40",9,5,0,0,0,0,0,0,0,0,17.2,"25.00",7,5.7,1.74,"53.45","3.98",0,0,0,0,0,"0.00",0,0,20,89.06,4.48931029989356
"168",65,8,33,14,2.64,7.3,0.15,"-1.87",0.87,"-0.14",-1,1,4,0,0,0,0,0,0,4,7.4,"30.00",10,5.8,1.76,"36.40","3.59",0,0,0,0,0,"0.00",0,0,17,104.46,4.64880422300815
"169",35,18,2,17,2.83,8,0.23,"-1.46",1.13,"0.12",17,3,1,1,0,0,0,0,0,0,7.9,"35.00",26,11.7,2.46,"283.65","5.65",0,0,25.7,586,9.5,"220.00",0,0,25,529.05,6.27108294535017
"170",58,14,10,58,4.06,11.4,1.81,"0.59",4.8,"1.57",13,2,1,0,0,0,0,1,0,0,24.3,"31.00",59,6.85,1.92,"415.45","6.03",0,0,0,0,6.75,"400.00",0,0,24,701.38,6.55304982289976
"171",30,15,5,39,3.66,9.3,1.1,"0.09",2.53,"0.93",-1,2,6,0,0,0,0,0,4,2,21.7,"20.00",49,13,2.56,"595.40","6.39",24.75,1148.2,0,0,38.5,"1830.00",0,0,16,230.24,5.43912224313906
"172",79,12,39,47,3.85,7.9,1.1,"0.09",2.62,"0.96",9,2,0,0,0,0,0,0,0,0,19.3,"26.00",71,19.15,2.95,"1313.45","7.18",69.5,4896.4,0,0,24,"1710.00",35.65,2467.8,20,593.64,6.38627307502762
"173",62,15,8,49,3.89,4.8,0.83,"-0.19",1.52,"0.42",-1,1,1,0,0,1,0,0,0,0,26.2,"17.00",30,12.95,2.56,"386.85","5.96",0,0,22.55,636.65,21.5,"635.00",0,0,21,322.7,5.77672309905792
"174",27,16,0,29,3.37,10.9,0.62,"-0.47",2.54,"0.93",15,4,2,2,0,0,0,0,0,0,13,"29.00",31,7.8,2.05,"251.55","5.53",0,0,29.3,805.05,20.5,"590.00",0,0,22,1022.05,6.92956569324599
"175",34,18,2,51,3.93,6.2,0.32,"-1.13",2.84,"1.04",-1,3,0,0,0,0,0,0,0,0,-1,"23.00",59,15.95,2.77,"905.15","6.81",37,2295.9,35.5,2054,25.5,"1350.00",35.45,2201.3,13,616.24,6.42363649804471
"176",79,7,45,20,3,19.2,1.41,"0.34",2.43,"0.89",-1,1,2,0,0,0,2,0,0,0,10,"22.00",72,18.25,2.9,"1307.20","7.18",18,1345.8,0,0,27.75,"1810.00",0,0,10,185.18,5.2213283250199
"177",68,13,18,74,4.3,7.2,0.34,"-1.08",4.99,"1.61",10,2,1,1,0,0,0,0,0,0,40.4,"29.00",68,11.95,2.48,"802.80","6.69",22.25,1427.2,0,0,55.25,"3760.00",0,0,20,584.04,6.36996947363336
"178",37,18,8,193,5.26,3.7,4.82,"1.57",2.32,"0.84",8,3,0,0,0,0,0,0,0,0,88.7,"23.00",33,8.95,2.19,"332.80","5.81",35.5,1316.9,59.65,1910,41.75,"1290.00",63.3,2048.1,18,726.17,6.58778414719329
"179",52,11,22,94,4.54,19.2,1.44,"0.37",16.6,"2.81",-1,1,3,2,0,0,0,0,0,1,56.7,"35.00",68,15.75,2.76,"1052.75","6.96",0,0,0,0,11,"765.00",0,0,19,277.05,5.62419799531336
"180",23,9,6,21,3.04,9.5,1.51,"0.41",0.48,"-0.72",9,5,0,0,0,0,0,0,0,0,7.3,"30.00",36,8.4,2.13,"291.20","5.67",0,0,0,0,6.5,"230.00",0,0,7,296.77,5.69295742801737
"181",57,15,8,121,4.8,7.8,1.91,"0.65",7.53,"2.02",-1,1,1,1,0,0,0,0,0,0,50.2,"20.00",61,12.5,2.53,"757.35","6.63",0,0,0,0,52.25,"3145.00",0,0,18,471.83,6.15661875121742
"182",40,13,10,24,3.18,6.6,0.45,"-0.80",1.13,"0.13",10,2,1,1,0,0,0,0,0,0,-1,"28.00",26,10.7,2.37,"253.90","5.54",25.75,625.25,0,0,24.75,"600.00",0,0,21,51.9,3.94931879017184
"183",66,13,22,53,3.97,13.5,1.72,"0.54",5.44,"1.69",-1,1,1,0,1,0,0,0,0,0,34.5,"17.00",64,13.1,2.57,"820.70","6.71",0,0,0,0,6.25,"455.00",0,0,30,155.42,5.0461311297811
"184",61,15,15,56,4.03,11.3,4.38,"1.48",1.95,"0.67",-1,1,7,0,1,0,0,0,0,6,33.6,"28.00",43,10.55,2.36,"502.10","6.22",0,0,28.25,1276.9,23.75,"1060.00",0,0,17,713.63,6.57036462074087
"185",79,16,15,26,3.26,18.1,2.3,"0.83",2.4,"0.88",-1,1,0,0,0,0,0,0,0,0,11.5,"21.00",67,18.05,2.89,"1144.85","7.04",0,0,0,0,12,"790.00",0,0,25,405.37,6.00480023029301
"186",75,11,7,19,2.94,4.2,0.17,"-1.74",0.62,"-0.47",-1,1,6,0,0,0,0,0,0,6,8.8,"28.00",44,11.2,2.42,"497.30","6.21",0,0,0,0,0,"0.00",0,0,23,27.63,3.31890213893533
"187",35,20,6,47,3.85,5.5,0.7,"-0.36",1.88,"0.63",-1,1,9,1,0,0,0,0,0,8,16.9,"33.00",21,4.55,1.52,"97.10","4.58",14.5,312.3,0,0,0,"0.00",0,0,13,219.5,5.39135223251523
"188",22,15,0,19,2.94,12.5,0.61,"-0.50",1.77,"0.57",-1,1,1,1,0,0,0,0,0,0,9.4,"28.00",2,2.35,0.85,"2.75","1.01",13.5,24.4,0,0,11,"10.00",0,0,21,192.19,5.25848446604631
"189",73,14,34,164,5.1,29.7,4.19,"1.43",44.52,"3.80",9,2,4,0,4,0,0,0,0,0,68.9,"25.00",72,50.5,3.92,"3523.65","8.17",52,3824.15,0,0,23.5,"1535.00",0,0,21,1206.83,7.09575236610751
"190",23,13,0,16,2.77,1.1,0.02,"-4.18",0.16,"-1.83",-1,1,2,1,1,0,0,0,0,0,-1,"28.00",30,10.2,2.32,"328.00","5.79",0,0,26.75,789.9,0,"0.00",0,0,21,423.73,6.0490964599407
"191",19,14,0,23,3.14,2.1,0.08,"-2.49",0.4,"-0.92",15,5,0,0,0,0,0,0,0,0,14,"42.00",18,16.05,2.78,"288.00","5.66",38.75,662,0,0,29.75,"490.00",0,0,16,262.28,5.56941263539542
"192",77,16,26,13,2.56,17.3,0.94,"-0.06",1.31,"0.27",-1,1,2,0,2,0,0,0,0,0,6.4,"37.00",63,30.5,3.42,"1915.30","7.56",0,0,0,0,16.75,"1105.00",0,0,22,146.03,4.98381208005238
"193",51,14,18,74,4.3,11.9,1.3,"0.26",7.5,"2.02",11,4,2,2,0,0,0,0,0,0,43.7,"33.00",36,16.9,2.83,"652.35","6.48",0,0,0,0,14.5,"545.00",0,0,18,147.99,4.99714470391376
"194",56,18,3,129,4.86,5.5,0.93,"-0.07",6.17,"1.82",16,2,9,0,2,0,0,0,0,7,53.7,"23.00",40,6.05,1.8,"244.15","5.50",0,0,33.2,1263.75,9.75,"375.00",0,0,20,277.52,5.62589300266149
"195",46,16,4,56,4.03,6.1,0.04,"-3.11",3.37,"1.22",-1,1,1,0,1,0,0,0,0,0,28.4,"27.00",30,8.75,2.17,"268.95","5.59",0,0,0,0,0,"0.00",0,0,19,561.54,6.33068300939722
"196",69,6,19,59,4.08,12.3,2.72,"1.00",4.54,"1.51",7,2,5,0,0,0,0,0,0,5,31.6,"14.00",69,22.95,3.13,"1537.45","7.34",22,1516.05,0,0,27.75,"1865.00",0,0,23,347.39,5.85044806813076
"197",38,15,8,36,3.58,5.2,0.76,"-0.27",1.11,"0.10",8,2,1,0,1,0,0,0,0,0,14.9,"13.00",26,6.85,1.92,"184.00","5.21",0,0,0,0,5.25,"125.00",0,0,25,353.86,5.86890135468486
"198",52,18,5,96,4.56,29.3,6.55,"1.88",21.57,"3.07",-1,1,0,0,0,0,0,0,0,0,47,"26.00",49,8.6,2.15,"387.80","5.96",21,1095.4,39.15,1930.1,14.25,"665.00",46,2182.1,21,161.89,5.08691709225341
"199",67,10,35,22,3.09,14.9,1.04,"0.04",2.24,"0.80",-1,1,2,2,0,0,0,0,0,0,9.7,"22.00",60,16.3,2.79,"997.50","6.91",24.5,1527.3,0,0,36.75,"2200.00",40.7,2472.75,14,231,5.44241771052179
"200",28,15,1,43,3.76,9.2,1.17,"0.16",2.79,"1.02",-1,1,1,1,0,0,0,0,0,0,21.8,"27.00",37,8.6,2.15,"344.10","5.84",14.5,554,30.15,1191.3,13.5,"450.00",21.4,783.65,18,352.83,5.86598635453105
"201",36,18,2,29,3.37,30.7,3.61,"1.28",5.3,"1.67",-1,1,2,1,0,1,0,0,0,0,13.1,"31.00",4,3.05,1.12,"8.35","2.12",9.75,37.75,39.4,136,34.75,"100.00",24.15,69.15,23,237.76,5.47126176152939
"202",39,15,3,28,3.33,13.2,0.45,"-0.80",3.25,"1.18",10,4,0,0,0,0,0,0,0,0,-1,"35.00",35,13.45,2.6,"476.00","6.17",0,0,0,0,0,"0.00",0,0,19,466.83,6.14596516569953
"203",55,12,3,29,3.37,14.2,2.28,"0.82",1.84,"0.61",11,2,0,0,0,0,0,0,0,0,14.7,"21.00",53,14.1,2.65,"734.00","6.60",18.25,1007.3,0,0,13,"595.00",0,0,21,274.16,5.61371187756635
"204",65,13,15,18,2.89,5.1,0.51,"-0.67",0.41,"-0.90",-1,1,5,0,2,0,0,0,0,3,8.1,"20.00",64,11.5,2.44,"745.95","6.61",0,0,0,0,8.25,"495.00",0,0,18,210.39,5.34896295121693
"205",73,10,9,14,2.64,1.9,0.02,"-3.98",0.25,"-1.40",14,2,1,1,0,0,0,0,0,0,6.6,"27.00",72,20.75,3.03,"1519.00","7.33",0,0,0,0,36.25,"2645.00",0,0,22,89.54,4.49468545281282
"206",34,15,10,36,3.58,18,3.18,"1.16",3.3,"1.20",15,6,1,0,0,0,0,1,0,0,17.1,"33.00",59,12.6,2.53,"670.45","6.51",0,0,0,0,22.25,"1400.00",0,0,13,607.94,6.41007619288603
"207",67,19,7,152,5.02,8.4,7.58,"2.03",5.18,"1.65",-1,1,0,0,0,0,0,0,0,0,58.6,"23.00",42,11,2.4,"427.70","6.06",0,0,24.25,1010,0,"0.00",0,0,24,2425.02,7.79359505076025
"208",54,12,19,84,4.43,9.9,4.84,"1.58",3.48,"1.25",-1,2,0,0,0,0,0,0,0,0,43.5,"25.00",35,8.6,2.15,"328.30","5.79",0,0,0,0,0,"0.00",0,0,21,804.23,6.68988529792059
"209",31,16,1,32,3.47,15.3,1.7,"0.53",3.19,"1.16",-1,1,1,1,0,0,0,0,0,0,13.7,"23.00",46,13.05,2.57,"579.10","6.36",26.25,1132.7,43.3,1984.15,12.5,"575.00",46.7,2152.3,20,379.63,5.93919709417151
"210",66,22,2,22,3.09,17.8,1.05,"0.04",2.87,"1.05",19,2,12,3,0,0,0,0,0,9,6.9,"14.00",21,7.85,2.06,"149.10","5.00",0,0,34.55,655.2,0,"0.00",0,0,21,372.85,5.9211761939898
"211",51,19,23,143,4.96,5.9,2.23,"0.80",6.21,"1.83",19,2,0,0,0,0,0,0,0,0,75.7,"20.00",60,9.9,2.29,"592.80","6.38",0,0,36.75,2126.5,23.25,"1365.00",34.5,2060.65,13,869.5,6.76791833379434
"212",35,17,2,22,3.09,2.4,0.1,"-2.30",0.43,"-0.85",-1,2,5,0,1,0,0,0,0,4,8.3,"31.00",8,2.75,1.01,"14.25","2.66",16.5,143.75,28.85,213.4,4.5,"45.00",22.1,150.4,19,323.56,5.77938456814975
"213",47,16,4,50,3.91,11.4,2.64,"0.97",3.06,"1.12",13,3,3,0,0,0,0,3,0,0,24.3,"29.00",55,23.3,3.15,"1331.20","7.19",19.75,1063.3,40.25,2249.4,10.25,"600.00",50.6,2705.85,22,110.89,4.70853871896512
"214",65,16,3,42,3.74,14.6,1.48,"0.39",4.65,"1.54",-1,1,5,0,0,0,0,0,0,5,-1,"33.00",35,6.05,1.8,"210.45","5.35",0,0,0,0,0,"0.00",0,0,15,368.7,5.9099833052401
"215",23,18,0,13,2.56,3.3,0.13,"-2.02",0.3,"-1.21",17,4,0,0,0,0,0,0,0,0,9.7,"26.00",29,6.35,1.85,"190.00","5.25",11.75,306.6,0,0,0,"0.00",0,0,20,360.57,5.88768611263281
"216",34,18,5,55,4.01,5.3,1.19,"0.17",1.73,"0.55",19,5,0,0,0,0,0,0,0,0,29.1,"23.00",61,12.15,2.5,"714.75","6.57",37.75,2266.05,0,0,27.25,"1695.00",61.95,3814.65,19,273.17,5.61009431200386
"217",78,8,39,23,3.14,12.3,0.1,"-2.34",2.73,"1.01",-1,1,8,1,0,0,0,0,0,7,9.9,"21.00",72,38.1,3.64,"2727.05","7.91",67,4976.2,0,0,42,"3025.00",0,0,27,353.3,5.8673175543651
"218",68,13,7,15,2.71,3.5,0.07,"-2.71",0.46,"-0.78",10,2,0,0,0,0,0,0,0,0,4.2,"32.00",72,72.45,4.28,"5246.30","8.57",25.5,1808.65,0,0,15.25,"1085.00",0,0,18,399.06,5.98911178152439
"219",47,15,8,45,3.81,19.7,2.53,"0.93",6.34,"1.85",-1,1,2,1,1,0,0,0,0,0,25.3,"14.00",7,4.05,1.4,"27.50","3.31",0,0,0,0,0,"0.00",0,0,17,54.77,4.00314259879563
